id,language,text,intent,source
1087,en,gas leak near Pokhara,gas_leak_report,english_dataset.csv
1088,en,hurt my leg during eaarthquake,injury_report,english_dataset.csv
1089,en,my daughter is traapped under debris,trapped_debris_report,english_dataset.csv
1090,en,earthquake,earthquake_occurring_report,english_dataset.csv
1091,en,found my family member safe,family_reunification_status,english_dataset.csv
1092,en,the ground is shaking,earthquake_occurring_report,english_dataset.csv
1093,en,firee alert near market,fire_incident_report,english_dataset.csv
1094,en,my grandmother is unconscious,medical_emergency_request,english_dataset.csv
1095,en,how to register a found family member,family_reunification_status,english_dataset.csv
1096,en,bridge collapsed near Pokhara,road_blockage_report,english_dataset.csv
1097,en,waht,fallback_unclear,english_dataset.csv
1098,en,what's the weather like,fallback_unclear,english_dataset.csv
1099,en,earthquake just occurred 5 minutesago,earthquake_occurring_report,english_dataset.csv
1100,en,thanks hat's all,goodbye_thanks,english_dataset.csv
1101,en,hey there,greeting,english_dataset.csv
1102,en,there is a fire in Bhaktapur,fire_incident_report,english_dataset.csv
1103,en,cannot find my mother after the quake help,family_member_missing,english_dataset.csv
1104,en,where is the designated safe zone in Bhaktapur now,safe_location_query,english_dataset.csv
1105,en,what to keep ready before an earthuqake,preparedness_tips_query,english_dataset.csv
1106,en,found mmy mother at the relief camp,family_reunification_status,english_dataset.csv
1107,en,helo there,greeting,english_dataset.csv
1108,en,ok thakns bye,goodbye_thanks,english_dataset.csv
1109,en,how to stop bleeding asap,first_aid_query,english_dataset.csv
1110,en,yo,greeting,english_dataset.csv
1111,en,howw to bandage a wound properly,first_aid_query,english_dataset.csv
1112,en,first aid forburns,first_aid_query,english_dataset.csv
1113,en,have not heard from my brother since morning plz,family_member_missing,english_dataset.csv
1114,en,bye,goodbye_thanks,english_dataset.csv
1115,en,hellp pls,sos_help_request,english_dataset.csv
1116,en,namaste,greeting,english_dataset.csv
1117,en,13456,fallback_unclear,english_dataset.csv
1118,en,my father is missing since the earthquake,family_member_missing,english_dataset.csv
1119,en,our house is unsafe need shelter,shelter_request,english_dataset.csv
1120,en,bridge collapsed near Kathmandu,road_blockage_report,english_dataset.csv
1121,en,my mother is trapped under dbris,trapped_debris_report,english_dataset.csv
1122,en,missing person reportfor my mother,family_member_missing,english_dataset.csv
1123,en,medical helpneeded urgently,medical_emergency_request,english_dataset.csv
1124,en,severe bleeding need medic urgent pls,medical_emergency_request,english_dataset.csv
1125,en,displaced need a plaec to stay,shelter_request,english_dataset.csv
1126,en,my grandmother is stuck under the roof,trapped_debris_report,english_dataset.csv
1127,en,how ofetn should i check emergency supplies,preparedness_tips_query,english_dataset.csv
1128,en,process to report a family member found,family_reunification_status,english_dataset.csv
1129,en,is another earthquake coming,aftershock_information_query,english_dataset.csv
1130,en,need drinking water,food_water_request,english_dataset.csv
1131,en,my brother fell and hurt back urgent pls,injury_report,english_dataset.csv
1132,en,national emergency operation center number,emergency_contact_request,english_dataset.csv
1133,en,"can't move, trapped under concrete",trapped_debris_report,english_dataset.csv
1134,en,tell me a oke,fallback_unclear,english_dataset.csv
1135,en,road blocked by landslide near Pokhara now,road_blockage_report,english_dataset.csv
1136,en,building collapsed ni Gorkha,building_collapse_report,english_dataset.csv
1137,en,what to do for a sprained ankle,first_aid_query,english_dataset.csv
1138,en,is it safe to sleep indoors after ftershocks,aftershock_information_query,english_dataset.csv
1139,en,entre building came down in Bhaktapur,building_collapse_report,english_dataset.csv
1140,en,power outagei n Kathmandu,power_outage_report,english_dataset.csv
1141,en,smell of gas after earthquake,gas_leak_report,english_dataset.csv
1142,en,gsa leak bhayo,gas_leak_report,english_dataset.csv
1143,en,have nnot heard from my mother since morning,family_member_missing,english_dataset.csv
1144,en,which open area is safe to gather,safe_location_query,english_dataset.csv
1145,en,building collapsed in Kathmandu,building_collapse_report,english_dataset.csv
1146,en,evacuation plan for Kathmandu,evacuation_guidance_query,english_dataset.csv
1147,en,aftershock warning for Bhaktapur,aftershock_information_query,english_dataset.csv
1148,en,my grandfather is nuconscious,medical_emergency_request,english_dataset.csv
1149,en,heplp,sos_help_request,english_dataset.csv
1150,en,"gas leak, please advise",gas_leak_report,english_dataset.csv
1151,en,searching for my brother in Kathmandu urgent pls,family_member_missing,english_dataset.csv
1152,en,what,fallback_unclear,english_dataset.csv
1153,en,mymother is missing since the earthquake,family_member_missing,english_dataset.csv
1154,en,power lines down in Jajarkot,power_outage_report,english_dataset.csv
1155,en,i need help now,sos_help_request,english_dataset.csv
1156,en,my sister di dnot come home yet,family_member_missing,english_dataset.csv
1157,en,my granfather is unconscious,medical_emergency_request,english_dataset.csv
1158,en,safeevacuation point near me,safe_location_query,english_dataset.csv
1159,en,thre are cracks in the wall,building_damage_check,english_dataset.csv
1160,en,my grandfather did not come home yet,family_member_missing,english_dataset.csv
1161,en,cannot reach Lalitpur road is clsoed,road_blockage_report,english_dataset.csv
1162,en,no power for two days now,power_outage_report,english_dataset.csv
1163,en,where is the designated safe zone in Jajarkot,safe_location_query,english_dataset.csv
1164,en,first aid kit items needed pls,first_aid_query,english_dataset.csv
1165,en,worried about gas leak in apartment,gas_leak_report,english_dataset.csv
1166,en,cannot find my brrother after the quake,family_member_missing,english_dataset.csv
1167,en,found my grandfather at the rlief camp,family_reunification_status,english_dataset.csv
1168,en,want to update status that my grandfather is safe,family_reunification_status,english_dataset.csv
1169,en,fire brigade contact unmber,emergency_contact_request,english_dataset.csv
1170,en,my grandfather collapsed and not waking up,medical_emergency_request,english_dataset.csv
1171,en,my brother is stck under the roof,trapped_debris_report,english_dataset.csv
1172,en,shelter needed formy father and kids,shelter_request,english_dataset.csv
1173,en,is it safe to sleep indoors after aftershocks,aftershock_information_query,english_dataset.csv
1174,en,found my father at the relief camp???,family_reunification_status,english_dataset.csv
1175,en,tarpped under rubble,trapped_debris_report,english_dataset.csv
1176,en,pinned uder debris,trapped_debris_report,english_dataset.csv
1177,en,wallhas big cracks should i evacuate,building_damage_check,english_dataset.csv
1178,en,how to evacuate with lederly people,evacuation_guidance_query,english_dataset.csv
1179,en,stuck undr a collapsed wall,trapped_debris_report,english_dataset.csv
1180,en,road blocked by landslide near Bhaktapur,road_blockage_report,english_dataset.csv
1181,en,"we are stuck inside, walls collapsed",trapped_debris_report,english_dataset.csv
1182,en,fire brigade contatc number,emergency_contact_request,english_dataset.csv
1183,en,school building partially collapsed???,building_collapse_report,english_dataset.csv
1184,en,how to make my house eearthquake safe,preparedness_tips_query,english_dataset.csv
1185,en,earthquake in Gorkha,earthquake_occurring_report,english_dataset.csv
1186,en,cracks appeaared after the quake,building_damage_check,english_dataset.csv
1187,en,bridg collapsed near Kathmandu,road_blockage_report,english_dataset.csv
1188,en,emergencycontact numbers list,emergency_contact_request,english_dataset.csv
1189,en,we needhelp,sos_help_request,english_dataset.csv
1190,en,buried under rubble,trapped_debris_report,english_dataset.csv
1191,en,searching for my grandfather inLalitpur,family_member_missing,english_dataset.csv
1192,en,my sister did not come homeyet,family_member_missing,english_dataset.csv
1193,en,safe place kaha xa near Jajarkot,safe_location_query,english_dataset.csv
1194,en,touurist police number please,emergency_contact_request,english_dataset.csv
1195,en,is this an earthquake,earthquake_occurring_report,english_dataset.csv
1196,en,power outagein Bhaktapur,power_outage_report,english_dataset.csv
1197,en,no powerfor two days now,power_outage_report,english_dataset.csv
1198,en,gude me on what to do,status_check_general,english_dataset.csv
1199,en,how do i know if my building is safe help,building_damage_check,english_dataset.csv
1200,en,critical patient needs ambulancee now,medical_emergency_request,english_dataset.csv
1201,en,the house has completly collapsed,building_collapse_report,english_dataset.csv
1202,en,my son is stuck under the roof,trapped_debris_report,english_dataset.csv
1203,en,safe place kahax a near Pokhara,safe_location_query,english_dataset.csv
1204,en,whereis the nearest relief camp,shelter_request,english_dataset.csv
1205,en,need hhelp,sos_help_request,english_dataset.csv
1206,en,lost contact with m ymother,family_member_missing,english_dataset.csv
1207,en,my sisteris unconscious,medical_emergency_request,english_dataset.csv
1208,en,nede ration for my father,food_water_request,english_dataset.csv
1209,en,how to evacuate wiith elderly people,evacuation_guidance_query,english_dataset.csv
1210,en,power lines down in Bhaktapur,power_outage_report,english_dataset.csv
1211,en,my grandmother fell and hurt back,injury_report,english_dataset.csv
1212,en,asdf,fallback_unclear,english_dataset.csv
1213,en,idk,fallback_unclear,english_dataset.csv
1214,en,hiiii,greeting,english_dataset.csv
1215,en,safe evacuationp oint near me,safe_location_query,english_dataset.csv
1216,ne,अहिले आमा सँग भेटभयो,family_reunification_status,nepali_dataset.csv
1217,ne,ग्यासकोपाइप भाँचियो भूकम्पमा,gas_leak_report,nepali_dataset.csv
1218,ne,मेडिकल इमर्जेन्सी छ मद्दत गर्नुहोस् हजुर,medical_emergency_request,nepali_dataset.csv
1219,ne,राहत शिविरमा बुबा भेटियो है,family_reunification_status,nepali_dataset.csv
1220,ne,ललितपुर मा तोकिएको सुरक्षित क्षेत्र कहाँ छ है,safe_location_query,nepali_dataset.csv
