text,intent,split
everythign is shaking,earthquake_occurring_report,train
गोर्खा मा जोडदार धक्का महसुस भयो प्लिज,earthquake_occurring_report,train
emergecny contact number haru ko list,emergency_contact_request,train
najikai ko apartment bhatkiyo now,building_collapse_report,train
aftershock warning forBhaktapur,aftershock_information_query,train
i dont know what to do,status_check_general,train
bhukampa dekhi bijuli axia,power_outage_report,train
smoke coming from the house,fire_incident_report,train
हजुरबुबा को बेपत्ता व्यक्ति रिपोर्ट,family_member_missing,train
ग्यासचुहावट भयो सल्लाह दिनुहोस्,gas_leak_report,train
ambulance ko number  kho,emergency_contact_request,train
main road bnad cha,road_blockage_report,train
घाउमा पट्टी कसरी बाँध्ने,first_aid_query,train
big bhukammpa jasto lagyo,earthquake_occurring_report,train
जाजरकोट नजिकको पुल भत्कियो हजुर,road_blockage_report,train
how doi evacuate safely,evacuation_guidance_query,train
what is the current situation,status_check_general,train
पर्खालमा चिरादेखिएको छ,building_damage_check,train
गोर्खा मा बिजुलीको तार खसेको छ,power_outage_report,train
mero didi debris muni thuniyo,trapped_debris_report,train
हजुरआमा भग्नावशेषमुनि थुनिनुभयो,trapped_debris_report,train
fire spreading fast in Bhaktapur,fire_incident_report,train
yo ghr ma basna safe cha ki xaina,building_damage_check,train
ahile k grun parxa,status_check_general,train
malai khaaa jana safe huncha,safe_location_query,train
how old are you,fallback_unclear,train
हेल्लो,greeting,train
भूकम्पले सबै हल्लियो!!,earthquake_occurring_report,train
ghar bata dhuwa airaxa onw,fire_incident_report,train
mero aaam debris muni thuniyo,trapped_debris_report,train
hii tapai ko naam k ho,greeting,train
tapai k k gaarna saknu huncha,fallback_unclear,train
bhukampa pachi crack aayo pls,building_damage_check,train
myf ather is trapped under debris,trapped_debris_report,train
भक्तपुर मा तोकिएको सुरक्षित क्षेत्र कहाँ छ प्लिज,safe_location_query,train
हजुरआमा लडेरढाडमा चोटलाग्यो,injury_report,train
ghar bhatkiyo hamro area ma???,building_collapse_report,train
my sister having chest pain urgent pls,medical_emergency_request,train
काठमाडौं मा घर भत्कियो,building_collapse_report,train
gaun najik k opul bhatkiyo,road_blockage_report,train
अहिले आमा सँग भेट भयो???,family_reunification_status,train
thnksbro,goodbye_thanks,train
kun khulla thau safe cha gather garna!!!,safe_location_query,train
my sister fell and hurt back???,injury_report,train
bihana dekhi mero mama bata khabar xaina,family_member_missing,train
hey bhuju kcha,greeting,train
building m fire xa bazaar najik pls,fire_incident_report,train
घर धेरै हल्लियो,earthquake_occurring_report,train
red cross ko helpline number asap,emergency_contact_request,train
khane pani chaincha now,food_water_request,train
के हामी तुरुन्तै निकासा गर्नुपर्छ,evacuation_guidance_query,train
malai thaha xaina k garne,status_check_general,train
bhukampa gayo hamr oraea ma,earthquake_occurring_report,train
mero saathi bhkuampa pachi missing hunuhuncha plz,family_member_missing,train
relief camp ma mero didi bhhetiyo,family_reunification_status,train
Kthmandu najik ko pulbhatkiyo,road_blockage_report,train
दिदी लाई सुरक्षित फेला परेकोछ,family_reunification_status,train
pura bulding dhalyo Kathmandu ma,building_collapse_report,train
हजुरआमा लडेरढाडमा चोट लगा्यो छिटो,injury_report,train
सहयोगकोलागि धन्यवाद,goodbye_thanks,train
hlpp me,sos_help_request,train
प्राथमिक उपचारकिटमा के चाहिन्छ,first_aid_query,train
के म अहिलेघरभित्र फर्कन सक्छु,building_damage_check,train
pura building dhalyo gaun ma asap,building_collapse_report,train
ghr bhitra farkkana milxa ki,building_damage_check,train
power outage cha hamro ara ma,power_outage_report,train
stuck nuder  collapsed wall,trapped_debris_report,train
भेटिएको परिवार सदस्य कसरी दर्ता गर्ने???,family_reunification_status,train
power outage cha hamro area ma,power_outage_report,train
सिलिन्डरबाट ग्यास चुहिँदैछ,gas_leak_report,train
bachcha haru lai earthquake drill ko lagi kasari prepare garne plz,preparedness_tips_query,train
दाजु को लागि खाद्यान्न चाहियो हजुर,food_water_request,train
evacuation pla nfor Gorkha,evacuation_guidance_query,train
भूकम्पदेखि हजुरबुबा को फोन लाग्दैन प्लिज,family_member_missing,train
bye help,goodbye_thanks,train
ललितपुर मा बिजुलीको तार खसेको छ है,power_outage_report,train
ok tanks bye is ma jaanchu,goodbye_thanks,train
just testing 123,fallback_unclear,train
gas stove le aagolagyo,fire_incident_report,train
mero didi sanga abhi reunite bhhayo,family_reunification_status,train
kitchen ma gas dherai chuhira xa,gas_leak_report,train
hello there,greeting,train
roadd amaged after earthquake,road_blockage_report,train
fire brgiade contatc number,emergency_contact_request,train
hey are you the earthquake bot,greeting,train
food distribution point najikcha ik,food_water_request,train
mero didi ko phone lagdaina bhukampa dekhi,family_member_missing,train
pura building dhalyo gaun ma,building_collapse_report,train
mero aama ko phone lagdaina bhukampadekhi,family_member_missing,train
nee dration for my sister,food_water_request,train
म र आमा थुनिएका छौं???,trapped_debris_report,train
bhukampa report garna man xa Gorkha ma,earthquake_occurring_report,train
पोलेको ठाउँको लागि प्राथमिक उपचार,first_aid_query,train
अिहले हजुरआमा सँग भेट भयो छिटो,family_reunification_status,train
