text,intent,split
bhukampa dekhi bijuli xaiina,power_outage_report,train
आपतकालीन सामान कति पटक जाँच्ने हजुर,preparedness_tips_query,train
how to plan a family emergency meeting point plz,preparedness_tips_query,train
best practices for earthquake preparednessat home,preparedness_tips_query,validation
helo,greeting,train
firee alert near market,fire_incident_report,train
kitchencaught fire during quake,fire_incident_report,validation
हजुरआमा लडेरढाडमा चोट लाग्यो छिटो,injury_report,train
घर धेरै हल्लियो छिटो,earthquake_occurring_report,train
गोर्खा मा बिजुलीको तार खसेको छ!!,power_outage_report,train
mero bhai sanga contact tutyo pls,family_member_missing,train
any relief cmap nearby,shelter_request,train
how to treat  cut wound,first_aid_query,train
evacuation ko lagi khulla thau kaha cha!!!,safe_location_query,train
how to help choking person,first_aid_query,train
हजुरआमा बेहोस हुनुभयो है,medical_emergency_request,validation
hellp garnu na plz,sos_help_request,validation
पराकम्पपछि घरभित्र सुत्न सुरक्षित छ कि है,aftershock_information_query,train
yaha saaf panix aina,food_water_request,train
mero didi safe cha vanea status update garna man xa,family_reunification_status,train
eveything is shaking,earthquake_occurring_report,train
can i go back inside my hosue now,building_damage_check,train
ambulance ko number  kho,emergency_contact_request,train
bihana dekhi mero buwa bata khabar xaina,family_member_missing,train
mero saathi lai ambulance chai urgent,medical_emergency_request,train
दिदी भग्नावशेषमुनि थुनिनुभयो,trapped_debris_report,train
प्रहरी आपतकालीन नम्बर दिनुहोस् छिटो,emergency_contact_request,validation
need help pls,sos_help_request,train
आपतकालीन सामान कति पटक जाँच्ने???,preparedness_tips_query,train
searching for my sister in Kathmandu,family_member_missing,train
minorinjury on hand,injury_report,train
aftershock pachi ghar bhitra sutna safe cha ki,aftershock_information_query,train
building collapsed in Gorkha,building_collapse_report,validation
bhukampa gayo Kathmandu ma,earthquake_occurring_report,train
पहिरोले एकमात्र सडक बन्द भयो प्लिज,road_blockage_report,train
sprai bhayeko khutta ko lagi k garne,first_aid_query,train
नजिकैको सुरक्षित भेला हुने ठाउँ,safe_location_query,train
hamro ghar pura bhatkiyo pls,building_collapse_report,train
मेरोपरिवारको लागि आश्रय चाहियो,shelter_request,validation
हजुरबुबा लाई गहिरो घाउ छ,injury_report,train
घाउमा पट्टी कसरी बाँध्ने,first_aid_query,train
relief camp ma meero aama bhetiyo,family_reunification_status,train
mero bhai lai baldy injury bhayo,injury_report,train
Kathmandu ma safe zonekaha cha,safe_location_query,train
evacuationplan for Kathmandu,evacuation_guidance_query,train
राहत शिविरमा बुबा भेटियो है,family_reunification_status,train
which open are ais safe to gather,safe_location_query,validation
gas stove le aagolagyo,fire_incident_report,train
pelase help garnu bhai,sos_help_request,validation
my mother is injured badly,injury_report,train
cananyone help,sos_help_request,validation
i need help now,sos_help_request,train
मेरो भवन सुरक्षित छ कि भनेर कसरी थाहा पाउने,building_damage_check,train
छत खसेर छोरा थुनिनुभयो???,trapped_debris_report,validation
highway blocked due to debris,road_blockage_report,train
heart attack symptoms need doctor,medical_emergency_request,train
cracks appeared after the quake help,building_damage_check,train
gaun jana skidaina road band cha,road_blockage_report,train
आमा बेहोस हुनुभयो,medical_emergency_request,train
भक्तपुर मा तोकिएको सुरक्षित क्षेत्र कहाँ छ प्लिज,safe_location_query,validation
काठमाडौं नजिक ग्यास चुहावट भयो,gas_leak_report,train
बिजुलीको तारबाट आगो लाग्यो,fire_incident_report,validation
आपतकालीन सम्पर्क नम्बरहरूको सूची,emergency_contact_request,train
गोर्खा मा घर भत्कियो प्लिज,building_collapse_report,train
wallhas big cracks should i evacuate,building_damage_check,train
अर्को चरणहरू भन्नुहोस् छिटो,status_check_general,validation
पर्खालमा चिरा देखिएको छ,building_damage_check,train
found my grandmother at hte relief camp,family_reunification_status,train
hart attack symptoms need doctor,medical_emergency_request,validation
mero buwa debris muni thuniyo,trapped_debris_report,train
जे पनि टाइप गर्दैछु प्लिज,fallback_unclear,train
school najik ma fire lagyo,fire_incident_report,train
aftershock warning for Lalitpur,aftershock_information_query,train
जाजरकोट मा भूकम्प गयो,earthquake_occurring_report,train
cannot find my brother after the quake,family_member_missing,train
my daughter is sttuck under the roof,trapped_debris_report,validation
धन्यवाद बहिनी छिटो,goodbye_thanks,train
safe place kaha x anear Kathmandu,safe_location_query,train
बच्चाको लागि फर्मुला र पानीचाहियो,food_water_request,train
bridge collapsed near Lalitpur plz,road_blockage_report,train
debris le highway band bayo,road_blockage_report,train
mero bhai unconscious bhayo,medical_emergency_request,train
entire building came downin Kathmandu,building_collapse_report,validation
entire building came down in Jajarkot,building_collapse_report,train
bridge collapsed near Lalitpur,road_blockage_report,train
need tnts for the night,shelter_request,train
hamroarea najik ko pul bhatkiyo,road_blockage_report,train
